age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
48,4,191277,10,16,2,9,0,4,1,0,1902,60,38,1
39,1,214284,9,13,6,9,4,1,0,0,0,10,23,0
32,2,81528,11,9,4,5,2,4,1,0,0,60,38,0
24,2,184756,9,13,4,3,1,4,0,0,0,40,38,0
42,2,198619,8,11,2,6,0,4,1,0,0,40,38,0
34,2,177437,15,10,2,2,0,4,1,15024,0,45,38,1
21,2,156687,15,10,4,11,3,1,1,0,0,30,18,0
46,2,45288,9,13,4,7,1,4,1,0,0,40,38,0
26,2,164737,15,10,4,11,1,4,0,0,0,40,38,0
53,1,131258,14,15,4,9,1,4,0,0,0,50,38,1
24,2,308285,11,9,4,2,3,4,1,0,0,40,38,0
40,2,183404,15,10,5,7,4,4,0,0,0,8,38,0
42,2,161510,9,13,2,11,0,4,1,7298,0,40,38,1
23,2,218782,0,6,4,5,2,3,1,0,0,40,38,0
61,2,160037,5,4,0,7,1,4,1,0,0,35,38,0
61,2,68268,0,6,2,4,0,4,1,0,0,55,38,0
47,2,73394,15,10,2,3,5,4,0,0,0,50,38,0
36,2,306646,9,13,2,3,0,4,1,0,0,55,38,1
66,2,142501,11,9,4,7,2,2,0,0,0,3,38,0
50,2,138270,11,9,2,11,5,2,0,0,0,40,38,0
31,2,112062,9,13,4,9,1,4,0,0,0,40,38,0
27,2,189462,12,14,4,0,1,4,0,0,0,46,38,0
51,2,96062,15,10,2,11,0,4,1,0,1977,40,38,1
47,5,167281,9,13,2,7,0,4,1,0,0,40,38,0
28,2,183639,9,13,4,0,1,4,1,0,0,21,38,0
61,4,215591,11,9,2,3,0,4,1,0,1887,40,38,1
48,2,119565,11,9,2,2,0,4,1,0,0,40,38,0
55,1,110490,9,13,2,9,5,4,0,0,0,60,38,0
38,0,99527,12,14,2,3,0,4,1,0,0,40,38,1
41,1,170924,15,10,4,9,2,4,1,0,0,7,38,0
29,2,246933,11,9,4,0,2,4,1,0,0,40,25,0
28,2,155621,4,3,4,2,1,4,1,0,0,40,3,0
19,2,209826,15,10,4,11,3,4,0,0,0,15,38,0
40,2,272343,11,9,2,0,5,4,0,0,0,40,38,1
41,2,220460,11,9,4,11,3,4,1,0,0,40,38,0
40,2,206049,15,10,2,13,0,4,1,0,0,40,38,0
36,2,135289,9,13,2,2,0,4,1,0,0,48,38,1
69,2,122850,11,9,2,2,0,4,1,0,0,16,38,0
41,2,154668,15,10,2,9,0,4,1,0,0,40,38,0
39,2,76767,15,10,0,0,1,4,0,0,0,60,38,0
40,2,143327,15,10,5,5,1,4,1,0,0,40,38,0
30,2,255004,7,12,0,11,1,4,1,0,0,52,38,0
51,2,199688,15,10,2,3,0,4,1,0,0,45,38,0
31,2,129775,9,13,2,11,0,4,1,0,0,65,38,0
47,5,189123,11,9,2,7,0,4,1,0,0,40,38,0
32,2,373263,11,9,2,3,5,4,0,0,0,40,38,0
62,2,244933,12,14,0,9,1,4,0,0,0,45,38,0
25,2,476334,15,10,2,2,0,4,1,0,0,40,38,0
51,1,133050,15,10,2,3,0,2,1,0,0,40,38,1
33,3,201763,9,13,2,11,0,4,1,0,0,50,38,1
22,2,85389,11,9,4,12,3,4,1,0,0,40,38,0
58,3,186791,15,10,2,13,5,4,0,0,0,40,38,1
43,4,64112,15,10,2,4,0,4,1,0,0,50,38,0
44,0,320071,11,9,2,2,0,4,1,0,0,40,38,1
22,1,289982,9,13,4,9,3,4,0,0,0,35,38,0
40,2,198692,15,10,2,0,0,4,1,5178,0,60,38,1
31,2,98639,9,13,4,12,1,4,1,0,0,40,38,0
37,2,215310,11,9,2,2,0,4,1,0,0,50,38,1
56,2,182460,11,9,2,5,0,4,1,0,0,40,38,1
79,4,103684,11,9,2,4,0,4,1,0,0,40,38,0
62,2,254534,15,10,2,11,0,4,1,0,0,40,38,0
28,2,209109,9,13,2,7,0,4,1,0,0,50,38,0
46,2,160061,15,10,2,6,0,2,1,0,0,40,38,0
57,2,296152,15,10,0,3,2,4,0,594,0,10,38,0
35,2,136343,11,9,4,11,1,4,1,0,0,40,38,0
29,2,32897,11,9,0,7,1,4,0,0,0,25,38,0
51,3,213296,11,9,2,7,0,4,1,0,0,30,38,0
56,5,110257,11,9,2,0,0,4,1,0,0,40,38,0
24,2,424494,9,13,2,9,0,4,1,0,0,30,38,0
34,2,248584,11,9,4,2,1,4,1,0,0,55,38,0
38,2,177121,15,10,5,7,1,4,0,0,0,58,38,0
34,2,140092,11,9,4,12,1,4,1,0,0,40,38,0
41,3,60949,11,9,0,2,1,4,1,0,0,55,38,0
24,2,309055,15,10,4,11,1,4,0,0,0,15,38,0
20,5,177787,15,10,4,7,3,4,0,0,0,20,38,0
43,2,174575,15,10,0,0,1,4,1,0,0,45,38,0
38,4,322143,9,13,2,7,0,4,1,0,0,10,38,0
27,2,85625,15,10,4,11,1,4,1,0,0,20,38,0
28,1,56340,12,14,4,9,1,4,0,0,0,40,38,0
64,1,202738,11,9,2,0,5,4,0,0,0,35,38,0
56,2,174744,11,9,2,7,0,4,1,0,0,40,38,0
39,2,186183,12,14,2,9,0,4,1,0,0,40,38,1
37,1,98725,9,13,4,12,3,4,0,0,0,42,38,0
47,2,118972,11,9,2,13,0,4,1,0,0,50,38,1
45,2,433665,5,4,5,7,4,4,0,0,0,40,25,0
27,1,322208,15,10,4,13,3,4,1,0,0,40,38,0
30,2,206051,11,9,2,13,0,4,1,0,0,40,38,0
50,2,209464,11,9,5,7,4,4,0,0,0,35,38,0
21,2,60639,15,10,4,7,1,4,0,0,0,37,38,0
40,2,124692,9,13,2,3,0,4,1,0,0,40,38,1
36,2,278576,11,9,2,13,0,4,1,0,0,50,38,0
29,2,115064,11,9,4,7,1,4,1,0,0,40,38,0
37,2,286730,15,10,0,2,4,4,0,0,0,40,38,0
17,2,121287,6,5,4,2,3,4,1,0,0,40,38,0
39,2,82540,15,10,2,3,0,4,1,0,0,60,38,0
51,2,124963,9,13,2,11,0,4,1,0,0,40,38,1
45,1,339681,12,14,0,9,4,4,0,1506,0,45,38,0
45,4,33234,9,13,2,11,0,4,1,0,0,40,38,1
25,2,61956,15,10,4,13,1,4,1,0,0,50,38,0
38,3,199346,15,10,2,3,5,4,0,0,0,45,38,0
47,2,251508,11,9,0,12,1,4,0,0,0,36,38,0
28,5,78356,12,14,2,3,0,2,1,0,0,40,22,0
20,2,57898,2,8,4,4,3,4,1,0,0,40,38,0
51,4,149770,11,9,0,11,1,4,0,0,0,44,38,0
29,2,130856,15,10,2,2,0,4,1,0,0,60,38,0
19,2,299050,1,7,2,2,0,4,1,0,0,60,38,0
47,2,176893,11,9,0,2,1,2,1,8614,0,44,38,1
24,2,165054,8,11,2,2,0,4,1,0,0,40,38,0
36,2,58343,9,13,2,12,0,4,1,3103,0,42,38,1
41,4,438696,12,14,0,11,4,4,1,0,0,5,38,1
25,2,178025,12,14,2,9,0,4,1,0,0,40,38,0
21,2,131230,15,10,4,11,3,4,1,0,0,10,38,0
47,2,101299,11,9,2,2,0,4,1,0,0,40,38,0
59,5,398626,10,16,0,9,4,4,1,25236,0,45,38,1
17,2,244589,1,7,4,11,3,4,0,0,0,40,38,0
30,2,23778,5,4,5,5,1,4,1,0,0,40,38,0
29,2,196420,11,9,4,3,1,4,0,0,0,45,38,0
18,2,446839,11,9,4,11,1,4,1,0,0,30,38,0
26,2,269060,9,13,4,0,3,4,0,0,0,40,38,0
35,2,200445,11,9,4,6,3,4,1,0,1974,40,38,0
22,2,211798,15,10,4,2,3,4,1,0,0,40,38,0
59,1,53304,9,13,2,9,0,4,1,0,0,50,38,1
39,2,117683,0,6,2,5,0,4,1,0,0,45,38,0
33,2,145434,1,7,4,2,3,4,1,0,0,40,38,0
38,2,272950,15,10,4,11,1,4,1,0,0,50,38,0
54,2,123374,5,4,2,2,0,4,1,0,0,40,38,0
34,0,149368,14,15,2,9,0,4,1,0,0,40,38,1
44,3,181762,15,10,2,3,0,4,1,0,0,50,38,0
42,2,104647,11,9,0,7,1,4,1,0,0,40,38,0
54,2,139703,15,10,2,2,0,4,1,3103,0,40,10,1
30,1,101345,11,9,5,7,4,4,0,0,0,26,38,0
29,1,376302,8,11,2,12,5,4,0,0,0,35,26,1
30,2,39054,11,9,2,11,0,4,1,0,0,40,38,0
51,2,355551,11,9,4,2,4,4,0,0,0,45,25,0
47,3,205100,11,9,2,9,0,4,1,0,0,38,10,0
51,0,314007,11,9,0,3,1,4,0,0,0,40,38,0
23,2,189072,9,13,4,12,1,2,0,0,0,45,38,0
35,2,106347,11,9,2,3,0,4,1,0,0,45,38,0
35,2,107302,12,14,2,11,0,4,1,0,0,40,18,0
26,2,456618,15,10,4,0,3,4,1,2597,0,40,38,0
68,2,223486,11,9,6,7,4,4,0,0,0,7,8,0
40,2,222011,12,14,4,9,1,4,0,3325,0,40,38,0
22,2,43535,15,10,2,3,5,4,0,0,0,40,38,0
24,2,60783,15,10,2,13,0,4,1,0,0,70,38,1
20,2,183594,15,10,4,13,3,4,1,0,0,40,38,0
34,2,136862,3,2,4,7,2,4,0,0,0,40,12,0
40,2,181015,11,9,5,7,4,4,0,0,0,47,38,0
31,2,32550,0,6,0,5,1,4,1,0,0,40,38,0
41,2,220132,11,9,2,3,0,4,1,7298,0,40,38,1
51,2,163826,11,9,2,13,0,4,1,0,0,40,38,1
78,1,136198,9,13,2,3,0,4,1,0,0,15,38,0
63,1,86590,11,9,2,3,5,4,0,0,0,32,38,0
41,2,155106,11,9,2,5,0,4,1,0,0,40,38,0
57,5,141459,15,10,0,9,4,4,0,0,0,40,38,0
44,2,120277,12,14,2,3,0,4,1,0,0,38,38,1
25,2,211497,15,10,2,3,0,4,1,0,0,40,38,0
35,2,204163,15,10,0,6,4,2,0,0,0,55,38,0
62,2,273454,5,4,2,10,0,4,1,0,0,40,4,0
34,4,306982,9,13,2,11,0,1,1,0,0,60,34,0
90,2,139660,15,10,0,11,4,2,0,0,0,37,38,0
23,2,229826,11,9,4,6,3,4,1,0,0,40,38,0
41,1,153132,7,12,5,2,1,4,1,0,0,50,38,0
36,2,342642,12,14,4,3,1,4,1,0,0,15,38,0
50,2,35224,11,9,2,2,0,4,1,0,0,40,38,0
23,2,413345,9,13,4,0,1,4,0,0,0,60,38,0
29,2,59732,11,9,2,2,0,0,1,0,0,40,38,0
48,2,121424,9,13,2,3,0,4,1,0,0,55,38,1
51,2,33304,11,9,2,2,0,4,1,0,0,40,38,0
31,1,83671,15,10,4,0,1,2,0,0,0,40,38,0
45,1,304973,11,9,2,10,0,4,1,0,0,78,38,1
37,2,126011,8,11,0,12,3,4,1,0,0,40,38,0
28,2,328923,11,9,4,0,2,4,0,0,0,38,38,0
24,2,274398,15,10,4,0,3,2,0,0,0,20,38,0
46,1,267588,9,13,2,9,5,4,0,0,0,70,38,0
37,2,58337,15,10,0,3,1,4,0,0,0,40,38,1
21,2,148211,11,9,4,5,1,4,1,3674,0,50,38,0
30,2,275632,11,9,2,6,0,4,1,0,0,45,38,0
28,5,189765,15,10,5,0,4,4,0,0,0,50,38,0
58,0,129786,0,6,2,2,0,4,1,0,0,40,38,0
51,2,200576,15,10,0,0,1,4,0,0,0,63,38,0
22,2,446140,11,9,4,11,3,4,1,0,0,55,38,0
39,1,183620,15,10,4,10,1,2,0,0,0,40,38,1
29,2,186624,11,9,2,7,5,4,0,0,0,40,4,0
52,2,256916,11,9,2,3,0,4,1,0,0,40,38,0
23,5,241951,15,10,4,9,1,4,1,0,0,40,38,0
27,2,68848,9,13,4,0,4,4,0,0,0,35,38,0
64,0,301383,7,12,2,3,0,4,1,9386,0,45,38,1
29,5,199450,15,10,0,0,4,2,1,0,0,40,38,0
23,2,428299,11,9,4,2,1,4,1,0,0,40,38,0
60,5,194252,12,14,2,3,5,4,0,3103,0,40,38,1
27,4,114225,15,10,4,3,1,4,1,0,0,60,38,1
32,2,343789,11,9,2,6,0,4,1,5013,0,55,38,0
56,1,216824,14,15,2,0,0,1,1,0,0,40,29,1
27,2,191230,15,10,4,5,1,2,1,0,0,25,38,0
45,2,267967,9,13,2,9,0,4,1,0,0,45,38,1
35,2,198202,11,9,4,3,1,4,0,0,0,54,38,0
35,2,335704,7,12,2,11,0,4,1,0,0,60,38,0
45,2,97176,1,7,0,0,4,4,0,0,0,16,38,0
20,2,368852,15,10,4,7,3,4,0,0,0,20,38,0
26,2,288959,11,9,2,11,0,2,1,0,0,36,38,0
29,2,277788,15,10,2,11,5,4,0,0,0,25,38,0
20,5,178628,15,10,4,0,3,4,1,0,0,40,38,0
31,2,225779,11,9,4,6,1,4,0,0,0,40,38,0
34,2,192002,12,14,2,9,0,4,1,0,0,55,38,1
35,2,91839,9,13,2,7,0,0,1,7688,0,20,38,1
26,2,58098,15,10,4,0,1,4,0,0,1974,40,38,0
48,3,88564,15,10,0,4,1,4,1,0,0,45,38,0
35,2,194490,11,9,0,0,4,4,0,0,0,38,38,0
53,2,64322,11,9,2,3,0,4,1,0,0,40,38,0
42,2,282964,9,13,0,3,4,4,0,0,0,40,38,0
30,2,232475,11,9,5,2,1,4,1,0,0,40,38,0
59,4,241297,15,10,6,4,1,4,0,6849,0,40,38,0
37,0,187046,15,10,2,9,0,4,1,0,0,40,38,1
35,2,204590,8,11,2,7,5,2,0,0,0,40,38,1
27,2,36851,9,13,4,6,1,4,1,0,0,41,38,0
56,2,172071,11,9,0,7,4,2,0,0,0,40,22,0
22,2,182163,11,9,5,11,4,4,0,0,0,40,38,0
69,4,37745,8,11,2,11,0,4,1,0,0,8,38,0
26,2,123384,12,14,4,7,3,4,0,0,0,40,38,0
29,2,134890,9,13,2,12,0,4,1,0,0,40,38,1
47,4,237731,11,9,2,4,0,4,1,2829,0,65,38,0
41,2,217902,11,9,2,3,0,4,1,0,0,40,38,1
37,2,189878,14,15,2,9,0,4,1,0,0,50,38,1
34,2,114955,7,12,0,6,1,4,1,0,0,40,38,0
24,2,190290,9,13,4,11,1,4,1,0,0,60,38,0
31,2,33124,14,15,4,9,1,4,0,0,0,99,38,0
50,2,279129,9,13,0,3,1,4,1,0,0,55,38,1
37,2,42645,11,9,2,4,0,4,1,0,0,40,38,0
23,2,347292,11,9,4,5,1,4,1,0,0,40,38,0
61,3,102191,12,14,6,3,4,4,0,0,0,99,38,0
59,2,115414,15,10,2,3,0,4,1,0,0,40,38,1
20,2,216563,15,10,4,7,3,4,0,0,0,20,38,0
36,0,192443,15,10,4,3,1,2,1,13550,0,40,38,1
47,2,108510,0,6,2,11,0,4,1,0,0,65,38,0
25,2,167031,15,10,4,7,2,3,0,0,0,25,6,0
28,2,69107,11,9,2,5,0,2,1,0,0,40,38,0
44,1,174684,11,9,0,2,4,2,1,0,0,40,38,0
29,2,197932,11,9,2,5,5,4,0,0,0,40,25,1
22,2,214399,15,10,4,11,3,4,0,0,0,30,38,0
29,2,87905,11,9,0,7,1,4,1,10520,0,40,38,1
49,2,250733,11,9,2,2,0,4,1,0,0,46,38,0
48,2,185143,12,14,2,3,0,4,1,0,0,40,38,0
38,0,37683,14,15,4,9,1,1,0,99999,0,57,1,1
33,2,186824,8,11,2,11,0,4,1,0,0,40,38,0
23,2,163665,11,9,4,3,1,4,0,0,0,32,38,0
23,2,174461,11,9,4,7,1,4,0,0,0,40,38,0
27,2,59068,11,9,2,5,0,4,1,0,0,40,38,0
23,2,384651,15,10,2,5,0,4,1,0,0,40,38,0
32,2,158291,11,9,2,2,0,4,1,0,0,50,38,1
28,2,278736,4,3,2,6,0,4,1,0,0,40,25,0
24,2,172146,6,5,4,6,1,4,1,0,1721,40,38,0
55,0,145401,9,13,2,3,0,4,1,0,0,40,38,1
47,2,188330,11,9,2,13,0,4,1,0,0,25,38,0
40,2,88368,15,10,0,0,4,4,0,914,0,40,38,0
37,3,183800,7,12,2,11,0,4,1,0,1887,40,38,1
27,2,369522,11,9,4,6,3,4,1,0,0,45,38,0
42,4,177307,14,15,2,4,0,4,1,0,0,65,38,1
39,3,241153,12,14,2,3,0,4,1,0,0,50,38,0
39,2,203070,8,11,2,5,0,4,1,0,0,49,38,0
58,2,104945,6,5,2,5,0,2,1,0,0,60,38,0
25,2,177017,11,9,4,11,1,4,1,0,1504,37,38,0
48,2,80651,11,9,0,6,1,4,0,0,0,55,38,0
39,2,393480,11,9,5,5,1,2,1,0,0,40,38,0
61,4,268831,11,9,2,11,0,4,1,0,0,53,38,0
50,3,163921,11,9,2,11,0,4,1,0,0,48,38,1
43,5,198965,12,14,2,9,0,4,1,0,0,40,38,1
51,1,319054,11,9,2,13,0,2,1,0,0,60,38,0
39,2,185624,15,10,2,6,0,4,1,0,0,50,38,0
40,2,190044,7,12,2,7,0,4,1,0,0,40,38,0
36,5,116554,9,13,4,0,1,4,0,0,0,40,38,0
45,4,247379,11,9,2,2,0,4,1,0,0,40,38,1
20,2,223811,11,9,4,5,1,4,1,0,0,40,38,0
34,2,56150,1,7,4,13,4,4,1,0,0,40,38,0
41,4,111772,7,12,2,2,0,4,1,0,1887,40,38,1
20,2,38772,0,6,4,5,4,4,1,0,0,50,38,0
37,2,79586,9,13,2,3,0,1,1,0,0,40,19,0
21,2,143582,9,13,4,9,3,1,0,0,0,45,38,0
59,0,115389,15,10,2,2,0,4,1,0,0,36,38,0
54,2,147863,8,11,2,2,0,1,1,5013,0,40,39,0
55,2,171355,8,11,2,6,0,4,1,0,0,20,38,0
42,4,303044,11,9,2,4,0,1,1,0,0,40,0,1
18,2,139576,11,9,4,0,3,4,0,0,0,40,38,0
60,2,225526,11,9,5,11,1,4,0,0,0,32,38,0
64,2,254797,15,10,2,3,0,4,1,0,0,40,38,0
28,2,132191,11,9,2,13,0,4,1,0,0,45,38,1
28,2,55191,7,12,4,5,1,4,1,0,0,45,38,0
19,2,100999,15,10,4,7,3,4,0,0,0,20,38,0
43,2,188696,8,11,0,6,1,4,1,0,0,40,38,0
27,5,312692,9,13,4,12,1,4,1,0,0,12,38,0
35,2,139012,9,13,2,7,0,1,1,0,0,40,39,0
34,2,55176,15,10,2,12,0,4,1,0,0,40,38,1
39,2,286789,10,16,2,3,0,4,1,0,0,45,38,1
64,2,165020,1,7,2,2,0,4,1,0,0,48,38,0
57,3,127728,14,15,2,9,0,4,1,15024,0,60,38,1
33,2,637222,2,8,0,6,4,2,0,0,0,40,38,0
38,2,296212,9,13,2,2,0,4,1,0,0,45,38,0
28,2,215211,11,9,2,11,0,4,1,0,0,50,38,0
31,2,100734,10,16,4,9,1,4,0,0,0,28,38,0
41,2,174201,11,9,0,5,4,4,1,0,0,40,38,0
33,4,80933,11,9,2,13,0,4,1,0,0,60,38,0
48,1,144122,12,14,0,9,1,4,0,0,0,40,38,1
48,2,425199,15,10,0,11,4,4,1,0,0,45,38,0
58,2,374108,15,10,0,9,4,4,0,0,0,40,38,0
49,4,192203,6,5,2,2,0,4,1,0,0,40,1,0
30,2,340917,15,10,2,6,0,4,1,0,0,40,38,0
58,2,110213,11,9,6,0,1,4,0,0,0,40,38,1
21,5,140764,15,10,4,0,3,4,0,0,0,12,38,0
49,2,39986,6,5,2,2,0,4,1,0,0,40,38,0
24,2,228613,1,7,4,6,4,4,0,0,0,40,38,0
24,2,122272,9,13,4,4,3,4,0,0,0,40,38,0
67,4,345236,9,13,2,3,0,4,1,0,0,55,38,0
40,4,30759,8,11,2,4,0,4,1,0,0,60,38,0
41,2,63596,15,10,2,9,5,4,0,0,0,32,38,1
18,2,142751,0,6,4,5,1,4,1,0,0,40,38,0
32,2,30497,8,11,2,12,0,4,1,0,0,40,38,0
52,3,210736,9,13,2,11,0,4,1,0,0,60,38,0
49,2,208978,11,9,0,0,4,4,0,0,0,16,38,0
33,2,173248,11,9,2,7,0,2,1,0,0,35,38,0
31,5,29152,2,8,2,7,5,4,0,0,0,40,38,0
41,4,240900,11,9,0,4,2,4,1,0,0,20,38,0
61,2,137733,15,10,0,7,1,4,1,0,0,25,38,0
35,2,317153,11,9,4,11,1,4,0,0,0,40,38,0
61,2,226297,9,13,2,3,0,4,1,0,0,40,38,0
34,2,84154,9,13,2,11,0,4,1,0,0,50,38,0
24,2,341368,11,9,4,0,1,4,1,0,0,40,38,0
40,2,79531,9,13,2,3,0,4,1,0,0,75,38,1
43,2,143046,11,9,2,6,5,4,0,0,0,40,11,0
17,2,295308,1,7,4,8,3,4,0,0,0,20,38,0
28,2,242482,11,9,2,11,0,4,1,0,0,40,38,0
44,4,120837,11,9,2,3,0,4,1,0,0,66,38,0
48,3,185041,11,9,2,2,0,4,1,7298,0,50,38,1
47,2,418961,8,11,0,11,4,2,0,0,0,25,38,0
53,5,116367,15,10,0,0,2,4,0,4650,0,40,38,0
29,2,82393,11,9,2,7,3,1,1,0,0,25,29,0
48,2,155372,11,9,6,6,4,4,0,0,0,36,38,0
18,2,79443,1,7,4,7,3,4,1,0,0,8,38,0
26,2,193165,15,10,2,13,0,4,1,0,0,52,38,1
41,2,171550,11,9,2,3,0,4,1,0,0,40,38,1
64,5,550848,0,6,2,3,0,4,1,0,0,40,38,1
36,2,160035,11,9,2,2,0,4,1,3908,0,55,38,0
23,2,248978,1,7,2,5,0,4,1,0,0,40,25,0
45,2,30289,2,8,2,2,0,4,1,0,0,40,38,0
59,2,171355,10,16,2,3,0,4,1,0,0,40,38,1
41,3,495061,10,16,2,9,0,4,1,99999,0,70,38,1
42,2,195124,5,4,3,9,2,4,1,0,0,35,32,0
20,2,105312,15,10,4,11,3,4,0,0,0,18,38,0
26,2,108542,11,9,4,2,3,4,1,0,0,35,38,0
25,2,193820,12,14,4,9,3,4,0,0,0,35,38,0
69,2,124930,4,3,2,6,0,4,1,0,2267,40,38,0
38,2,257250,15,10,2,13,0,4,1,7298,0,60,38,1
30,2,178587,8,11,0,0,1,4,0,0,0,38,38,0
24,2,229773,11,9,4,6,3,4,1,0,0,40,38,0
44,2,74680,15,10,2,2,0,4,1,5178,0,50,38,1
34,2,305619,11,9,2,2,0,4,1,0,0,40,38,1
44,2,172025,15,10,5,0,4,4,0,0,0,38,38,0
42,2,102606,9,13,2,12,0,4,1,0,0,40,38,1
24,2,333505,11,9,3,13,3,4,1,0,0,40,28,0
29,2,111900,15,10,2,4,0,4,1,0,0,40,38,0
22,2,54560,11,9,4,7,3,4,1,0,0,40,38,0
56,2,295067,9,13,4,3,1,4,1,14084,0,45,38,1
30,2,149507,11,9,2,11,0,4,1,0,0,42,38,0
45,2,54260,15,10,0,2,4,4,1,0,0,99,38,0
24,0,44075,9,13,4,9,1,1,1,0,0,40,38,0
41,2,97632,15,10,0,11,1,1,0,0,0,32,38,0
25,2,76978,11,9,4,11,4,2,0,0,0,35,38,0
27,2,162343,9,13,2,3,0,4,1,0,0,40,5,0
32,5,443546,11,9,2,10,0,4,1,0,0,45,38,0
45,2,34419,9,13,4,13,1,4,1,0,0,30,38,0
57,3,172654,14,15,2,13,0,4,1,15024,0,50,38,1
18,2,36162,1,7,4,2,3,4,1,0,0,5,38,0
23,2,32732,9,13,4,9,1,4,1,0,0,15,38,0
18,2,304169,1,7,4,11,3,4,1,0,0,35,38,0
48,2,186203,11,9,2,7,0,4,1,0,0,50,38,0
34,4,90614,11,9,5,3,1,4,1,0,0,50,38,0
51,2,313146,11,9,2,6,0,4,1,0,0,40,38,0
20,3,182200,11,9,4,6,3,4,0,0,0,30,38,0
18,2,27920,1,7,4,3,3,4,0,0,0,25,38,0
47,2,111994,11,9,2,7,0,4,1,0,0,34,38,0
60,2,165441,5,4,0,6,4,4,0,0,0,40,38,0
24,5,165201,15,10,2,0,5,4,0,0,0,45,38,0
50,2,171338,15,10,2,3,0,4,1,99999,0,50,38,1
21,2,252024,11,9,4,5,2,4,1,0,0,20,25,0
35,2,186489,6,5,2,5,0,4,1,0,0,46,38,0
41,2,213019,8,11,2,12,5,4,0,0,0,38,38,1
35,2,153790,15,10,4,11,1,0,0,0,0,40,38,0
20,2,41356,15,10,4,9,1,4,0,0,0,40,38,0
25,2,110138,11,9,4,7,1,4,1,0,0,40,38,0
46,2,269284,7,12,6,0,4,4,0,0,0,40,38,0
34,2,193036,15,10,2,0,0,2,1,0,0,40,38,1
41,2,34037,11,9,4,5,1,4,1,0,0,40,38,0
25,2,69413,15,10,4,11,3,4,0,0,0,40,38,0
62,1,151369,11,9,4,2,1,4,1,0,0,40,38,0
41,2,271753,9,13,2,4,0,4,1,0,0,40,38,0
40,2,256202,8,11,2,5,0,2,1,0,0,40,38,0
18,2,54440,15,10,4,7,3,4,1,0,0,30,38,0
41,1,173051,15,10,0,7,4,4,0,0,0,45,38,0
28,2,338376,9,13,4,9,3,4,1,0,0,40,38,0
55,2,359972,9,13,2,3,0,4,1,0,1887,40,38,1
53,2,117496,6,5,0,7,1,4,0,0,0,36,1,0
37,2,116960,9,13,4,9,1,4,1,0,0,45,38,1
42,2,183384,15,10,0,0,1,2,0,0,0,40,38,0
20,2,94401,11,9,4,3,4,4,0,0,0,40,38,0
38,2,48779,15,10,2,13,0,4,1,0,0,40,38,1
65,2,113323,7,12,2,3,0,4,1,3818,0,40,38,0
53,2,223660,11,9,6,6,1,4,1,6849,0,40,38,0
30,2,176410,8,11,2,9,3,4,0,7298,0,16,38,1
64,1,190660,11,9,0,2,1,4,1,0,0,40,38,1
35,2,216473,15,10,2,0,0,4,1,0,0,50,38,1
55,2,124808,8,11,2,9,0,4,1,0,1977,50,10,1
44,1,151089,11,9,2,6,0,4,1,0,0,40,38,0
71,2,200418,4,3,2,13,0,4,1,0,0,40,38,0
54,4,42924,15,10,2,11,0,4,1,0,0,50,38,0
26,5,28366,9,13,4,9,1,4,1,0,0,40,38,0
20,2,406641,11,9,4,0,1,4,0,0,0,30,38,0
54,2,210736,11,9,2,2,0,4,1,0,0,40,38,1
60,4,218085,11,9,2,7,5,2,0,0,0,50,38,0
34,2,226296,1,7,2,5,0,4,1,0,0,40,38,0
56,2,147989,15,10,3,13,1,4,1,0,0,40,38,0
33,2,168981,12,14,0,3,3,4,0,14084,0,50,38,1
66,2,28367,9,13,2,8,2,4,1,0,0,99,38,0
35,3,89622,15,10,2,11,0,4,1,0,0,50,38,1
41,2,223934,7,12,0,0,4,4,0,0,0,38,38,0
27,2,106039,9,13,0,9,3,4,0,0,0,50,38,0
32,2,330715,15,10,2,2,0,4,1,0,0,40,38,0
29,2,267034,1,7,4,2,3,2,1,0,0,40,13,0
45,2,200363,8,11,0,3,1,4,0,0,0,44,38,0
24,2,300584,11,9,4,5,4,4,1,0,0,40,38,0
60,2,74243,8,11,6,2,1,4,0,0,0,30,38,0
43,2,117728,11,9,2,2,0,4,1,0,0,44,38,0
33,2,93930,11,9,4,2,1,4,1,0,0,50,38,0
45,2,363677,10,16,2,9,5,4,0,0,1977,30,38,1
40,2,226608,15,10,0,12,1,4,1,0,0,30,12,1
31,2,211242,7,12,2,3,0,4,1,0,0,55,38,1
51,2,206775,15,10,2,5,0,4,1,0,0,50,38,0
60,0,21876,15,10,0,9,1,0,0,0,0,40,38,0
42,2,59474,11,9,0,6,1,4,1,0,0,40,38,0
24,2,243368,13,1,4,4,1,4,1,0,0,36,25,0
62,4,115176,11,9,2,4,0,4,1,0,0,65,38,0
57,4,73309,11,9,6,2,1,4,1,0,0,55,38,1
27,2,185670,9,13,2,11,0,4,1,0,0,60,38,1
46,2,193047,11,9,2,3,0,4,1,0,0,40,38,1
40,2,323790,15,10,2,7,0,4,1,0,0,40,38,0
51,2,99064,8,11,2,2,0,4,1,5013,0,40,38,0
35,2,115803,1,7,0,13,1,4,1,0,0,40,38,0
35,2,267798,11,9,0,2,4,4,1,0,0,40,38,0
28,2,337378,11,9,2,2,0,4,1,0,0,40,38,0
31,2,169240,11,9,4,7,1,4,0,0,0,40,38,0
